Case_ID,Model_Name,Model_Family,Strategy,Duration_Sec,Status,Reasoning_Trace,Generated_JSON,Raw_Output
Sore Throat,Gemini-1.5-Pro,Gemini,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-1.5-Pro,Gemini,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-Thinking,Gemini,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-Thinking,Gemini,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-Thinking,Gemini,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,GPT-3.5-Turbo,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-3.5-Turbo,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-3.5-Turbo,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4o-mini,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4o-mini,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4o-mini,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4o,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4o,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4o,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4-Turbo,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4-Turbo,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4-Turbo,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,o1-mini,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,o1-mini,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,o1-mini,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
